Season,Region,Site_ID,Sample_type,Sample_ID,Filter_no,Filter_ID,MP_category,MP_color,Length_mm
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,1,Xbay3_mp7_1,fiber,clear,0.428
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,2,Xbay3_mp7_2,fiber,clear,0.894
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,3,Xbay3_mp7_3,fiber,clear,1.12
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,3,Xbay3_mp7_3,fiber,clear,0.164
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,3,Xbay3_mp7_3,fiber,black,0.365
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,4,Xbay3_mp7_4,fiber,clear,0.337
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp7,5,Xbay3_mp7_5,fiber,black,1.733
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp6,1,Xbay3_mp6_1,fiber,clear,0.435
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp6,2,Xbay3_mp6_2,fiber,clear,1.116
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp6,3,Xbay3_mp6_3,fiber,blue,0.219
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp6,3,Xbay3_mp6_3,fiber,clear,0.965
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp6,4,Xbay3_mp6_4,fiber,clear,0.362
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp9,1,Xbay3_mp9_1,fiber,clear,0.585
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp9,2,Xbay3_mp9_2,fiber,blue,1.12
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp9,3,Xbay3_mp9_3,fiber,clear,1.324
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp9,4,Xbay3_mp9_4,fiber,blue,4.035
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp9,4,Xbay3_mp9_4,fiber,clear,1.013
Spring2021,Trin,Trin3,oyster,Trin3_mp1,2,Trin3_mp1_2,fiber,clear,0.7
Spring2021,Trin,Trin3,oyster,Trin3_mp1,4,Trin3_mp1_4,fiber,clear,0.891
Spring2021,Trin,Trin3,oyster,Trin3_mp1,4,Trin3_mp1_4,fragment,black,0.31
Spring2021,Trin,Trin3,oyster,Trin3_mp1,5,Trin3_mp1_5,fiber,blue,1.062
Spring2021,Trin,Trin3,oyster,Trin3_mp1,5,Trin3_mp1_5,fiber,clear,1.371
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank2,1,EtOH_blank2_1,fiber,blue,1.047
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank2,1,EtOH_blank2_1,fiber,clear,5.69
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,clear,0.731
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,clear,2.085
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,blue,1.169
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,clear,0.58
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,clear,0.245
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,clear,0.836
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank3,1,EtOH_blank3_1,fiber,clear,2.13
Spring2021,,,oysterblank,726_oysterblank1,1,726_oysterblank1_1,fiber,clear,1.359
Spring2021,,,oysterblank,726_oysterblank1,1,726_oysterblank1_1,fiber,pink,0.697
Spring2021,,,oysterblank,726_oysterblank1,1,726_oysterblank1_1,fiber,clear,0.444
Spring2021,,,oysterblank,726_oysterblank1,1,726_oysterblank1_1,fiber,clear,0.574
Spring2021,,,oysterblank,726_oysterblank1,1,726_oysterblank1_1,fiber,blue,1.246
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank3,1,Xbay3_oysterblank3_1,fiber,blue,0.324
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank3,1,Xbay3_oysterblank3_1,fiber,clear,1.058
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank3,1,Xbay3_oysterblank3_1,fiber,clear,0.994
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank2,1,Xbay3_oysterblank2_1,fiber,clear,2.839
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank2,1,Xbay3_oysterblank2_1,fiber,clear,0.799
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank2,1,Xbay3_oysterblank2_1,fiber,clear,0.396
Spring2021,Xbay,Xbay3,oysterblank,Xbay3_oysterblank2,1,Xbay3_oysterblank2_1,fiber,blue,0.284
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,1,Xbay3_mp10_1,fiber,clear,1.153
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,1,Xbay3_mp10_1,fiber,clear,0.759
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,2,Xbay3_mp10_2,fiber,clear,0.345
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,2,Xbay3_mp10_2,fiber,pink,0.281
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,3,Xbay3_mp10_3,fiber,clear,2.038
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,4,Xbay3_mp10_4,fiber,pink,2.415
Spring2021,Xbay,Xbay3,oyster,Xbay3_mp10,5,Xbay3_mp10_5,fiber,pink,0.213
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fiber,clear,0.585
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fiber,clear,0.228
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fiber,clear,0.657
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fiber,clear,8.524
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fiber,clear,0.546
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fragment,pink,0.245
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fragment,clear,0.436
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank1,1,EtOH_blank1_1,fiber,clear,1.579
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,1,Ebay4_mp13_1,fiber,clear,1.062
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,1,Ebay4_mp13_1,fiber,clear,0.511
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,2,Ebay4_mp13_2,fiber,clear,1.179
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,7,Ebay4_mp13_7,fiber,black,1.625
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,7,Ebay4_mp13_7,fiber,black,1.538
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,8,Ebay4_mp13_8,fiber,blue,1.072
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp13,8,Ebay4_mp13_8,fiber,black,2.265
Spring2021,Kem,Kem2,oyster,Kem2_mp1,1,Kem2_mp1_1,fiber,black,0.572
Spring2021,Kem,Kem2,oyster,Kem2_mp1,2,Kem2_mp1_2,fiber,clear,1.564
Spring2021,Kem,Kem2,oyster,Kem2_mp1,2,Kem2_mp1_2,fiber,blue,0.248
Spring2021,Kem,Kem2,oyster,Kem2_mp1,3,Kem2_mp1_3,fiber,purple,6.484
Spring2021,Kem,Kem2,oyster,Kem2_mp1,3,Kem2_mp1_3,fiber,clear,0.638
Spring2021,Kem,Kem2,oyster,Kem2_mp1,6,Kem2_mp1_6,fiber,clear,0.557
Spring2021,RODI,RODI,RODI_blank,RODI_blank13,1,RODI_blank13_1,fiber,clear,4.476
Spring2021,RODI,RODI,RODI_blank,RODI_blank14,1,RODI_blank14_1,fiber,clear,0.436
Spring2021,RODI,RODI,RODI_blank,RODI_blank14,1,RODI_blank14_1,fiber,clear,0.158
Spring2021,RODI,RODI,RODI_blank,RODI_blank14,1,RODI_blank14_1,fiber,clear,0.432
Spring2021,RODI,RODI,RODI_blank,RODI_blank15,1,RODI_blank15_1,fiber,clear,0.796
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank4,2,EtOH_blank4_2,fiber,blue,0.4
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank4,2,EtOH_blank4_2,fiber,clear,0.548
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank4,5,EtOH_blank4_5,fiber,black,3.431
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank4,9,EtOH_blank4_9,fiber,clear,1.04
Spring2021,EtOH,EtOH,ethanolblank,EtOH_blank4,10,EtOH_blank4_10,fiber,clear,2.438
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,11,Wbay1_mp14_11,fiber,black,2.01
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,11,Wbay1_mp14_11,fiber,pink,0.59
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,11,Wbay1_mp14_11,fiber,blue,0.857
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,11,Wbay1_mp14_11,fiber,clear,0.652
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,10,Wbay1_mp14_10,fiber,orange,3.619
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,10,Wbay1_mp14_10,fiber,clear,2.214
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,10,Wbay1_mp14_10,fiber,black,2.536
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,3,Wbay1_mp14_3,fiber,clear,1.248
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,3,Wbay1_mp14_3,fiber,clear,0.528
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,4,Wbay1_mp14_4,fiber,clear,0.796
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,4,Wbay1_mp14_4,fiber,clear,0.778
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp14,8,Wbay1_mp14_8,fiber,clear,2.801
Spring2021,Kem,Kem2,oyster,Kem2_mp2,2,Kem2_mp2_2,fiber,clear,0.724
Spring2021,Kem,Kem2,oyster,Kem2_mp2,5,Kem2_mp2_5,fiber,blue,0.22
Spring2021,Kem,Kem2,oyster,Kem2_mp2,7,Kem2_mp2_7,fiber,black,3.648
Spring2021,Kem,Kem2,oyster,Kem2_mp2,7,Kem2_mp2_7,fiber,clear,0.533
Spring2021,Kem,Kem2,oyster,Kem2_mp2,7,Kem2_mp2_7,fiber,clear,1.746
Spring2021,Kem,Kem2,oyster,Kem2_mp2,9,Kem2_mp2_9,fiber,clear,1.415
Spring2021,Kem,Kem2,oyster,Kem2_mp2,10,Kem2_mp2_10,fiber,clear,0.847
Spring2021,Kem,Kem2,oyster,Kem2_mp2,10,Kem2_mp2_10,fiber,clear,0.351
Spring2021,,,oysterblank,726_oysterblank2,1,726_oysterblank2_1,fiber,clear,0.391
Spring2021,,,oysterblank,726_oysterblank2,1,726_oysterblank2_1,fiber,pink,1.359
Spring2021,,,oysterblank,726_oysterblank2,1,726_oysterblank2_1,fiber,clear,0.598
Spring2021,,,oysterblank,726_oysterblank2,1,726_oysterblank2_1,fiber,clear,0.927
Spring2021,,,oysterblank,726_oysterblank2,1,726_oysterblank2_1,fiber,clear,0.785
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,6,Wbay1_mp13_6,fiber,black,0.326
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,8,Wbay1_mp13_8,fiber,clear,0.993
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,8,Wbay1_mp13_8,fiber,clear,0.307
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,9,Wbay1_mp13_9,fiber,blue,1.979
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,9,Wbay1_mp13_9,fiber,clear,0.854
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,9,Wbay1_mp13_9,fiber,blue,0.848
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,9,Wbay1_mp13_9,fiber,clear,0.768
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,10,Wbay1_mp13_10,fiber,clear,1.434
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,10,Wbay1_mp13_10,fiber,clear,0.756
Spring2021,Wbay,Wbay1,oyster,Wbay1_mp13,10,Wbay1_mp13_10,fiber,black,4.743
,,,,,,_,,,
Fall2022,Wbay,Wbay3,oyster_blank,Wbay3_mpbl101,1,Wbay3_mpbl101_1,fiber,clear,1.56
Fall2022,Wbay,Wbay3,oyster_blank,Wbay3_mpbl102,1,Wbay3_mpbl102_1,fiber,clear,0.425
Fall2022,Wbay,Wbay3,oyster_blank,Wbay3_mpbl102,1,Wbay3_mpbl102_1,fiber,grey,1.184
Fall2022,Wbay,Wbay3,oyster_blank,Wbay3_mpbl102,1,Wbay3_mpbl102_1,fiber,clear,0.988
Fall2022,Wbay,Wbay3,oyster_blank,Wbay3_mpbl102,1,Wbay3_mpbl102_1,fiber,clear,0.281
Fall2022,Wbay,Wbay3,oyster_blank,Wbay3_mpbl101,1,Wbay3_mpbl101_1,fiber,clear,0.549
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,1,Wbay3_mp101_1,fiber,clear,1.114
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,1,Wbay3_mp101_1,fragment,clear,0.136
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,2,Wbay3_mp101_2,fiber,clear,0.906
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,2,Wbay3_mp101_2,fiber,clear,0.454
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,3,Wbay3_mp101_3,fiber,black,0.412
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,3,Wbay3_mp101_3,fiber,clear,0.519
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,4,Wbay3_mp101_4,fiber,blue,0.719
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp101,4,Wbay3_mp101_4,fiber,clear,0.808
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp102,1,Wbay3_mp102_1,fiber,clear,0.939
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp102,3,Wbay3_mp102_3,fiber,clear,0.664
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp102,4,Wbay3_mp102_4,fiber,clear,1.398
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp102,5,Wbay3_mp102_5,fiber,pink,2.712
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp103,1,Wbay3_mp103_1,fiber,clear,0.535
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp103,2,Wbay3_mp103_2,fiber,clear,0.644
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp103,3,Wbay3_mp103_3,fiber,clear,0.194
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp104,1,Wbay3_mp104_1,fiber,clear,0.773
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp104,2,Wbay3_mp104_2,fiber,black,0.414
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp104,3,Wbay3_mp104_3,fiber,clear,0.802
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp105,1,Wbay3_mp105_1,fiber,blue,0.243
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp105,2,Wbay3_mp105_2,fiber,clear,0.714
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp105,2,Wbay3_mp105_2,fiber,clear,1.033
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp105,4,Wbay3_mp105_4,fiber,clear,1.486
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp105,4,Wbay3_mp105_4,fiber,clear,0.264
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,1,Wbay3_mp106_1,fiber,clear,0.567
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,1,Wbay3_mp106_1,fiber,clear,0.456
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,2,Wbay3_mp106_2,fiber,clear,1.299
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,2,Wbay3_mp106_2,fiber,clear,2.899
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,3,Wbay3_mp106_3,fiber,clear,1.017
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,4,Wbay3_mp106_4,fiber,clear,0.443
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,4,Wbay3_mp106_4,fiber,clear,0.937
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp106,4,Wbay3_mp106_4,fiber,black,1.942
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,1,Wbay3_mp107_1,fiber,clear,0.558
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,3,Wbay3_mp107_3,fiber,clear,3.171
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,3,Wbay3_mp107_3,fiber,black,1.678
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,4,Wbay3_mp107_4,fiber,clear,0.731
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,7,Wbay3_mp107_7,fiber,clear,0.936
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,7,Wbay3_mp107_7,fiber,clear,0.842
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp107,6,Wbay3_mp107_6,fiber,clear,0.797
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp108,4,Wbay3_mp108_4,fragment,pink,0.173
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp108,5,Wbay3_mp108_5,fragment,clear,0.711
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp108,6,Wbay3_mp108_6,fiber,clear,0.424
Fall2022,Wbay,Wbay3,oyster,Wbay3_mp108,6,Wbay3_mp108_6,fiber,black,0.162
Fall2022,,,ethanolblank,EtOH_bl107,1,EtOH_bl107_1,fiber,black,3.47
Fall2022,,,ethanolblank,EtOH_bl107,3,EtOH_bl107_3,fiber,clear,0.906
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,3,Ebay2_mp101_3,fiber,black,0.312
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,3,Ebay2_mp101_3,fiber,clear,0.355
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,8,Ebay2_mp101_8,fiber,clear,0.704
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,9,Ebay2_mp101_9,fiber,clear,0.262
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,9,Ebay2_mp101_9,fiber,clear,1.009
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,9,Ebay2_mp101_9,fiber,blue,0.865
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,10,Ebay2_mp101_10,fiber,clear,0.24
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,10,Ebay2_mp101_10,fiber,clear,0.288
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp101,10,Ebay2_mp101_10,fiber,clear,0.474
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,5,Ebay2_mp102_5,fiber,clear,1.326
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,8,Ebay2_mp102_8,fiber,clear,0.698
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,8,Ebay2_mp102_8,fiber,clear,2.993
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,9,Ebay2_mp102_9,fiber,clear,0.387
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,9,Ebay2_mp102_9,fiber,black,1.208
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,11,Ebay2_mp102_11,fiber,clear,0.383
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp102,10,Ebay2_mp102_10,fiber,clear,1.579
Fall2022,Ebay,Ebay2,oyster,Ebay2_m0102,10,Ebay2_m0102_10,fiber,blue,2.216
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,2,Ebay2_mp103_2,fiber,clear,0.338
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,2,Ebay2_mp103_2,fragment,clear,0.154
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,3,Ebay2_mp103_3,fiber,clear,0.259
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,5,Ebay2_mp103_5,fiber,clear,0.986
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,6,Ebay2_mp103_6,fiber,clear,0.241
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,9,Ebay2_mp103_9,fiber,black,0.955
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,11,Ebay2_mp103_11,fiber,clear,0.23
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,12,Ebay2_mp103_12,fiber,clear,1.283
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,12,Ebay2_mp103_12,fiber,pink,1.192
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,12,Ebay2_mp103_12,fiber,blue,0.392
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,13,Ebay2_mp103_13,fiber,grey,0.869
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,13,Ebay2_mp103_13,fiber,clear,0.694
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp104,1,Ebay2_mp104_1,fragment,clear,0.171
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp104,1,Ebay2_mp104_1,fragment,blue,0.199
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp104,3,Ebay2_mp104_3,fiber,clear,0.515
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp104,5,Ebay2_mp104_5,fiber,clear,0.367
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp104,6,Ebay2_mp104_6,fiber,clear,
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp104,7,Ebay2_mp104_7,fiber,clear,3.95
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp105,1,Ebay2_mp105_1,fiber,clear,0.35
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp105,2,Ebay2_mp105_2,fiber,blue,2.686
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp105,3,Ebay2_mp105_3,fiber,grey,1.964
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp105,3,Ebay2_mp105_3,sphere,white,0.534
Fall2022,Ebay,Ebay2,oyster_blank,Ebay2_mpbl101,1,Ebay2_mpbl101_1,fiber,clear,0.761
Fall2022,Ebay,Ebay2,oyster_blank,Ebay2_mpbl101,1,Ebay2_mpbl101_1,fiber,clear,0.622
Fall2022,Ebay,Ebay2,oyster_blank,Ebay2_mpbl101,1,Ebay2_mpbl101_1,fiber,blue,0.813
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,1,Ebay2_mp107_1,fiber,clear,0.369
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,2,Ebay2_mp107_2,fiber,blue,0.654
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,2,Ebay2_mp107_2,fiber,clear,0.905
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,6,Ebay2_mp107_6,fiber,clear,0.847
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,7,Ebay2_mp107_7,fiber,clear,0.408
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,10,Ebay2_mp107_10,fiber,clear,0.847
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,12,Ebay2_mp107_12,fiber,clear,1.591
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,11,Ebay2_mp107_11,fiber,clear,1.169
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,11,Ebay2_mp107_11,fiber,clear,0.635
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,11,Ebay2_mp107_11,fiber,yellow,1.275
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp107,11,Ebay2_mp107_11,fiber,clear,0.603
,,,,,,_,,,
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,4,Ebay2_mp103_4,fiber,clear,0.471
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp103,4,Ebay2_mp103_4,fiber,clear,0.328
Fall2022,,,ethanol_blank,EtOH_bl109,1,EtOH_bl109_1,fiber,clear,0.299
Fall2022,,,ethanol_blank,EtOH_bl109,1,EtOH_bl109_1,fiber,clear,0.181
Fall2022,,,ethanol_blank,EtOH_bl109,1,EtOH_bl109_1,fiber,clear,0.402
Fall2022,,,ethanol_blank,EtOH_bl109,1,EtOH_bl109_1,fiber,clear,0.332
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp108,4,Ebay2_mp108_4,fiber,black,0.914
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp108,4,Ebay2_mp108_4,fiber,clear,0.185
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp108,3,Ebay2_mp108_3,fragment,clear,0.328
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp108,7,Ebay2_mp108_7,fiber,clear,0.645
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp108,9,Ebay2_mp108_9,fiber,clear,0.398
Fall2022,Ebay,Ebay2,oyster,Ebay2_mp108,10,Ebay2_mp108_10,fiber,blue,0.142
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,1,Ebay4_mp102_1,fiber,blue,0.424
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,4,Ebay4_mp102_4,fiber,black,0.43
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,5,Ebay4_mp102_5,fiber,clear,2.635
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,5,Ebay4_mp102_5,fiber,clear,1.182
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,7,Ebay4_mp102_7,fiber,clear,0.751
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,8,Ebay4_mp102_8,fiber,blue,1.161
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,9,Ebay4_mp102_9,fiber,clear,0.586
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,11,Ebay4_mp102_11,fiber,clear,2.588
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,14,Ebay4_mp102_14,fiber,pink,0.959
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,14,Ebay4_mp102_14,fiber,clear,0.496
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,15,Ebay4_mp102_15,fiber,blue,0.195
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,15,Ebay4_mp102_15,fragment,pink,0.138
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,16,Ebay4_mp102_16,fiber,clear,1.219
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp102,16,Ebay4_mp102_16,fiber,clear,0.734
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp104,1,Ebay4_mp104_1,fiber,clear,0.176
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp104,2,Ebay4_mp104_2,fiber,clear,0.577
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp109,2,Ebay4_mp109_2,fiber,black,0.601
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp109,1,Ebay4_mp109_1,fiber,clear,2.675
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp109,1,Ebay4_mp109_1,fiber,clear,0.443
Fall2022,Ebay,Ebay4,oyster,Ebay4_mp109,3,Ebay4_mp109_3,fiber,black,1.363
